COD-APPLIC|ENTE|COD-PRESIDIO|ANNO-INIZ-VAL|DESCR-PRESIDIO|COD-COMUNE|DESCR-COMUNE|PROVINCIA|INDIRIZZO|CAP|NR-TELEFONICO|DATA-APERTURA|DATA-CHIUSURA|TIPO-1|TIPO-2|TIPO-3|TIPO-4|S01|S02|S03|S04|S05|S06|S07|S08|S09|S10|S11|PRESIDIO-SPORT|PRESENZA-STS14|RAPPORTO-SSN|INT-EXTRA|PRIV-CONV|COD-IST|OLD-ENTE|OLD-COD-PREST|FLAG-ULT-OP|USER|DATA-ULT-OP|SPECIFICA-S05|LABOR-PUBB|GG-APERTURA|GG-CHIUSURA|S12|EROGANTEAMB
STS-ID|304|004402|2015|FOND. E.E F.SOLDI ONLUS|019113|VESCOVATO|CR|VIA GARIBALDI, 93|26039|0372818068|199901|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004501|2015|A.ZUCCHI E M.FALCINA|019098|SORESINA|CR|VIA GRAMSCI, 7|26015|0374341027|199706|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004502|2015|ZUCCHI FALCINA|019098|SORESINA|CR|VIA GRAMSCI, 7|26015|0374341027|199706|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004601|2015|A.S.P. CASA DI RIPOSO "SAN GIUSEPPE"|019053|ISOLA DOVARESE|CR|LARGO DELLA VITTORIA, 20|26031|0375946023|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004602|2015|CDI ASP S GIUSEPPE|019053|ISOLA DOVARESE|CR| LARGO DELLA VITTORIA 20|26031|0375946023|200702|000000|||X||||||||||X|||||2|2|4|||||||||14|00||0
STS-ID|304|004701|2015|AZIENDA DI SERVIZI PERSONA B.PARI|019064|OSTIANO|CR|VIA G.ROSA, 42|26032|0372856233|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004702|2015|CDI ASP BRUNO PARI|019064|OSTIANO|CR|VIA G.B. ROSA 42|26100|0372856233|200607|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004801|2015|FOND.GUIDA DR.VENCESLAO-ONLUS|019001|ACQUANEGRA CREMONESE|CR|VIA SESTO, 14|26020|037270106|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|004901|2015|AZ.PUBB.SERV.A PERSONA MILANESI-FROSI|019110|TRIGOLO|CR|VIA CANEVARI, 85|26018|0374370120|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005001|2015|CASA RIPOSO VEZZOLI|019086|ROMANENGO|CR|VIA CASTELLO, 12|26014|037372585|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005101|2015|FOND.RES.SAN.ASSIST.DI SONCINO-ONLUS|019097|SONCINO|CR|LARGO CAPRETTI, 1|26039|037485117|199501|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|304|005102|2015|RSD DI SONCINO|019097|SONCINO|CR|L.GO CAPRETTI 2|26029|037485327|200710|000000||||X|||||||||||X|||2|2|4|||||||||01|00||0
STS-ID|304|005103|2015|FONDAZIONE RSA SONCINO ONLUS|019097|SONCINO|CR|LARGO CAPRETTI 2|26029|037485117|201108|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005201|2015|FONDAZ. G.BRUNENGHI|019025|CASTELLEONE|CR|VIA BECCADELLO, 6|26012|0374354311|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005202|2015|CDI PROF. MALFASI FONDAZIONE BRUNENGHI|019025|CASTELLEONE|CR|VIA BECCADELLO 6|26012|037456334|200408|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005301|2015|FONDAZIONE OSPEDALE DEI POVERI|019067|PANDINO|CR|VIA BORGO ROLDI, 45|26025|0373970022|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005401|2015|RSA PADRE SPINELLI|019084|RIVOLTA D'ADDA|CR|VIA G.GALILEI, 18|26027|036377022|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005402|2015|RSD PADRE SPINELLI DI RIVOLTA D'ADDA|019084|RIVOLTA D'ADDA|CR|VIA GALILEI 18|26027|036377022|200407|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|304|005403|2015|CSS CASA FAMIGLIA SPINELLI|019084|RIVOLTA D'ADDA|CR|VIA G. GALILEI 18|26027|036377022|200604|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|304|005404|2015|CDD S. ALBERTO CASA FAMIGLIA SPINELLI|019084|RIVOLTA D'ADDA|CR|VIA G. GALILEI 18|26027|036377022|200604|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|304|005501|2015|FOND.BENEFATTORI CREMASCHI ONLUS|019035|CREMA|CR|VIA ZURLA, 1/3|26013|0373206399|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005502|2015|FONDAZIONE BENEFATTORI CREMASCHI ONLUS|019035|CREMA|CR|VIA ZURLA 3|26013|0373206399|200412|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005503|2015|HOSPICE FONDAZIONE BENEFATTORI CREMASCHI|019035|CREMA|CR|VIA KENNEDY 2|26013|0373206203|200611|000000||||X||||||||||||||2|2|4|||||||||01|00|X|0
STS-ID|304|005601|2015|FONDAZIONE OSPEDALE CAIMI ONLUS|019112|VAILATE|CR|VIA CAIMI, 21|26019|036384020|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005602|2015|FONDAZIONE OSPEDALE CAIMI ONLUS|019112|VAILATE|CR|PIAZZA MANZONI |26019|036384020|199501|000000|X||||X|X|||||||||||X|2|2|4|||||||||01|00||1
STS-ID|304|005603|2015|FONDAZIONE CAIMI CDI|019112|VAILATE|CR|VIA MARTIRI DELLA LIBERTA' 10|26019|036384020|201210|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005701|2015|C.D.I. ANZIANI A.BARBIERI|019036|CREMONA|CR|VIA XI FEBBRAIO, 56/60|26100|0372533511|200101|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|005801|2015|SOC.COOP.SOCIALE LA GINESTRA-CPA |019075|PIEVE SAN GIACOMO|CR|VIA MAZZINI, 17/19|26035|0372838110|200104|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|304|005802|2015|SOC.COOP.SOCIALE LA GINESTRA-CPM |019075|PIEVE SAN GIACOMO|CR|VIA MAZZINI 17/19|26035|0372838110|199506|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|304|005901|2015|SOC.COOP.SOCIALE VARIETA'-CP CROTTA D/A|019038|CROTTA D'ADDA|CR|VIA VINCENZO MARIS, 2|26020|0372722677|200104|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|304|005902|2015|SOC.COOP.SOC. VARIETA' STRUTTURA FIEVER|019036|CREMONA|CR|VIA BONOMELLI 79/81|26100|03724651|200904|000000||||X|||||X|||||||||2|2|4|||||||2||16|00||1
STS-ID|304|005903|2015|SOC. COOP. SOC. STRUTTURA FIEVER 2|019036|CREMONA|CR|VIA BONOMELLI 79/81|26100|03724156|200904|000000||||X|||||X|||||||||2|2|4|||||||2||16|00||1
STS-ID|304|005905|2015|SOC. COOP. SOC. VARIETA' CPM BETA|019036|CREMONA|CR|VIALE PO 65|26100|0372415611|201204|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|304|006001|2015|SOC.COOP.SOCIALE GRUPPO GAMMA-C.P.|019036|CREMONA|CR|VIA REDEGATTI, 2|26100|0372413445|200104|000000|||X||||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|304|006101|2015|FOND.BENEFATTORI CREMASCHI-ONLUS|019035|CREMA|CR|VIA KENNEDY, 2|26100|03732061|200108|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|006201|2015|CONSULTORIO MATRIMONIALE UCIPEM|019036|CREMONA|CR|VIA MILANO,5/C|26100|037220751|200202|000000||X|||X|||X||||||||||2|2|4|||||||||01|00||0
STS-ID|304|006301|2015|CONTACT SRL|019036|CREMONA|CR|VIA VILLA GLORI 7|26100|037222770|200404|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|304|006401|2015|CDI CASA OZANAM|019036|CREMONA|CR|VIA MILAZZO 31|26100|0372533511|200603|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|006501|2015|CSS L'OASI SOC.COOP. SOCIALE L'OASI|019032|CORTE DE' CORTESI CON CIGNONE|CR|VIA MATTEOTTI 18|26010|030933311|200604|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|304|006601|2015|CSS S. GIACOMO COOP SOC. S. GIACOMO|019035|CREMA|CR|VIA PESADORI 13|26013|037381902|200604|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|304|006701|2015|CDI SAN TEODORO - ARCHE'|019035|CREMA|CR|VIA PICCINARDI 24|26013|037380785|200505|000000|||X||||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|304|006801|2015|POLO TERRITORIALE GRUPPO GAMMA|019036|CREMONA|CR|VIA BONOMELLI,79/78|26100|0372 415603|200709|000000||X|||X||||X|||||||||2|2|4|||||||2||01|00||1
STS-ID|304|006901|2015|CENTRO DIURNO GRUPPO GAMMA 2|019036|CREMONA|CR|VIA BONOMELLI 79/81|26100|0372415603|200612|000000|||X||||||X|||||||||2|2|4|||||||2||01|00||1
STS-ID|304|007001|2015|CSS FONDAZIONE DI NOI INSIEME|019036|CREMONA|CR|VIA CATTARO 1|26100|037221956|200701|000000||||X||||||||||X||||2|2|4|||||||||12|00||0
STS-ID|304|009101|2015|REDANCIA PO SRL COMUNITA' MOSCHETTONE|019035|CREMA|CR|VIA MONTE NERO 13|26013|037330809|200904|000000||||X|||||X|||||||||2|2|4|||||||1||16|00||0
STS-ID|304|009102|2015|REDANCIA PO SRL COMUNITA' GRILLO|019035|CREMA|CR|VIA MONTE NERO 11|26013|037330809|200904|000000||||X|||||X|||||||||2|2|4|||||||1||16|00||0
STS-ID|304|009103|2015|REDANCIA PO SRL COMUNITA' ANCORA|019035|CREMA|CR|VIA MONTE NERO 9|26013|03733809|200904|000000||||X|||||X|||||||||2|2|4|||||||1||16|00||0
STS-ID|304|009201|2015|ASSOCIAZIONE FIGLI DI GESU' SOFFERENTE|019021|CASALMAGGIORE|CR|FRAZ. VICOMOSCANO VIA CASE SPARSE 13|26041|0375201357|201001|000000||||X|||||||||||X|||2|2|4|||||||||01|00||0
STS-ID|304|009301|2015|CSS CASA ANFFAS|019035|CREMA|CR|VIALE S. MARIA 22|26013|037382671|201402|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|304|009501|2015|CSS  LAE|019036|CREMONA|CR|VIA GIOCONDA 5|26100|037382670|201403|000000||||X||||||||||X||||2|2|4|||||||||15|00||0
STS-ID|304|009601|2015|CASA DI RIPOSO GIOVANNI E LUCIANA ARVEDI - FONDAZIONE LA PACE ONLUS|019036|CREMONA|CR|VIA MASSAROTTI 49|26100|0372807102|201404|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|304|009701|2015|FISIOKINESITERAPIA CREMA S.R.L. - RIABILITA|019035|CREMA|CR|VIALE REPUBBLICA 20/22|26013|037387974|201405|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|304|009801|2015|ASD ASSOCIAZIONE ATLETICA INTERFLUMINA|019021|CASALMAGGIORE|CR|VIA BASLENGA 36|26041|0375200498|201405|000000|X||||X|||||||||||X||2|2|4|||||||||01|00||1
STS-ID|304|999901|2015|LABORATORIO SANITA PUBBLICA|019036|CREMONA|CR|VIA S.M. IN BETLEM 1|26100|0372497893|200501|000000|X||||||X|||||||||||1|2|0||||||||X|01|00||1
STS-ID|305|000201|2015|CONSULT. FAMIL. CALOLZIOCORTE|097013|CALOLZIOCORTE|LC|VIA BERGAMO, 8/10|23801|0341635014|199701|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|000501|2015|CONSULT.FAMILIARE MANDELLO L.|097046|MANDELLO DEL LARIO|LC|VIA DEGLI ALPINI, 1|23826|0341739412|199701|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|000601|2015|CONSULTORIO FAMILIARE OGGIONO|097057|OGGIONO|LC|VIA BACHELET, 7|23848|0341269740|199701|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|000702|2015|CONSULTORIO FAMILIARE OLGINATE|097059|OLGINATE|LC|VIA CANTU', 81|23854|0341653015|199701|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|000901|2015|CONSULTORIO FAMILIARE LECCO|097042|LECCO|LC|VIA TUBI, 43|23900|0341482611|199701|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|000902|2015|SERVIZIO MEDICINA DELLO SPORT|097042|LECCO|LC|VIA TUBI, 43|23900|0341482605|200007|000000|X||||X|X|X|||||||||X|X|1|2|0|||||||||01|00||1
STS-ID|305|001001|2015|CASA DI CURA G.B.MANGIONI HOSPITAL SPA|097042|LECCO|LC|VIA LEONARDO DA VINCI 49|23900|0341478111|199501|000000|X||||X|X|X|||||||||||2|1|3|030034||||||||01|00||1
STS-ID|305|001101|2015|CASA DI CURA LECCO|097042|LECCO|LC|VIA SAN NICOLO' 12|23900|0341274111|199501|000000|X||||X|X|X|||||||||||2|1|4|030033||||||||01|00||1
STS-ID|305|001401|2015|CONSULTORIO FAMILIARE INTROBIO|097040|INTROBIO|LC|LOCALITA' SCEREGALLI|23815|0341983323|199501|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|001601|2015|SYNLAB ITALIA S.R.L.|097042|LECCO|LC|CORSO CARLO ALBERTO, 76/B|23900|0341358411|199911|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|305|001701|2015|CONSULTORIO FAMILIARE BELLANO|097008|BELLANO|LC|VIA PAPA GIOVANNI XXIII|23822|0341822115|199701|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|001901|2015|C.D.D. - BELLANO|097008|BELLANO|LC|VIA BALBIANI,2|23822|0341810085|199701|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|002001|2015|RUGIADA|097013|CALOLZIOCORTE|LC|VIA DE AMICIS, 2|23801|0341643844|199701|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|002101|2015|C.D.D. CASA DI STEFANO|097042|LECCO|LC|VIA TAGLIAMENTO,5|23900|0341251864|199701|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|002201|2015|C.D.D. - VALMADRERA|097083|VALMADRERA|LC|V.LE PROMESSI SPOSI, 129|23868|0341580828|199701|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|002301|2015|C.D.D. PRIMALUNA|097070|PRIMALUNA|LC|VIA GALILEI, 1/A|23819|0341980750|199701|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|002401|2015|CASA DI RIPOSO SANT'ANTONIO|097007|BARZIO|LC|VIA L.CORSI, 8|23816|0341996228|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|002501|2015|CASA DI RIPOSO SAN FRANCESCO|097008|BELLANO|LC|VIA AL CA', 19|23822|0341821219|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|002601|2015|CASA DI RIPOSO MADONNA DELLA FIDUCIA|097013|CALOLZIOCORTE|LC|VIA FRATELLI CALVI,62|23801|0341635611|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|002701|2015|CASA DEL CIECO MONS. GILARDI|097022|CIVATE|LC|VIA N.SAURO,5|23862|0341550331|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|002801|2015|CASA DI RIPOSO BRAMBILLA NAVA|097022|CIVATE|LC|VIA CERSCERA, 3|23862|0341550351|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|002901|2015|VILLA SERENA|097036|GALBIATE|LC|PIAZZALE A.GRANDI,1|23851|0341242011|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003001|2015|CASA DI RIPOSO SUORE S.GERARDO|097042|LECCO|LC|VIA BOVARA, 35|23900|0341274111|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003101|2015|ISTIT.RIUNITI AIROLDI E MUZZI|097042|LECCO|LC|VIA AIROLDI E MUZZI,2|23900|0341497172|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003301|2015|CASA DI RIPOSO DI MANDELLO LARIO|097046|MANDELLO DEL LARIO|LC|VIA DEGLI ALPINI, 4|23826|0341731355|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003401|2015|CASA DI RIPOSO DR.L. E R.SIRONI|097057|OGGIONO|LC|VIA LOCATELLI,9|23848|0341576391|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003501|2015|RESIDENZA VILLA SERENA |097040|INTROBIO|LC|VIA DON A. FUMAGALLI, 5|23815|0341981399|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003601|2015|CASA DI RIPOSO P.BUZZI|097059|OLGINATE|LC|VIA CESARE CANTU' 75/A - 75/B|23854|03416534100|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003701|2015|ISTITUTO SACRA FAMIGLIA|097067|PERLEDO|LC|VIA STRADE DEL VERDE, 11|23828|0341814111|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003801|2015|CASA DI RIPOSO MADONNA DELLA NEVE|097069|PREMANA|LC|VIA MANZONI,7|23834|0341890288|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|003901|2015|CASA DI RIPOSO OPERA PIA MAGISTRIS|097083|VALMADRERA|LC|VIA MANZONI, 7|23868|0341581380|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|004001|2015|CASA DI RIPOSO LA MADONNINA|097085|VENDROGNO|LC|VIA ATTILIO GIORDANI , 1|23836|0341870116|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|004101|2015|CENTRO DON ISIDORO MESCHI|097056|NIBIONNO|LC|VIA ITALIA LIBERA,3 - TABIAGO|23895|0312286777|199701|000000||||X|||||||X|||||||2|2|2|||||||||01|00||0
STS-ID|305|004301|2015|CONSULTORIO FAM. CASATENOVO|097016|CASATENOVO|LC|VIA MONTE REGIO, 15|23880|0399231277|199501|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|005001|2015|CONSULTORIO FAM. CERNUSCO L.|097020|CERNUSCO LOMBARDONE|LC|VIA SPLUGA 49|23870|0395916515|199509|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|305|005003|2015|SERVIZIO MEDICINA DELLO SPORT|097020|CERNUSCO LOMBARDONE|LC|VIA SPLUGA, 49|23870|0395916516|200007|000000|X||||X|X|X|||||||||X|X|1|2|0|||||||||01|00||1
STS-ID|305|005601|2015|CENTRO DI MEDICINA SPORTIVA|097030|DERVIO|LC|VIA RUBINI, 11|23824|0341850884|199501|000000|X||||X|||||||||||X|X|2|2|2|||||||||01|00||1
STS-ID|305|005701|2015|CENTRO MEDICINA SPORT LARIO|097042|LECCO|LC|C.SO E. FILIBERTO, 8|23900|0341421911|199501|000000|X||||X|||||||||||X|X|2|2|2|||||||||01|00||1
STS-ID|305|005801|2015|C.D.D. S.ANTONIO OPERA DON GUANELLA|097017|CASSAGO BRIANZA|LC|VIA DON GUANELLA, 1|23893|0399211328|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|005901|2015|C.D.D. BARZANO'|097006|BARZANO'|LC|VIA PALADINI, 3|23891|039957810|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|006001|2015|CASA DI RIPOSO FONDAZIONE NOBILI|097090|VIGANO'|LC|VIA RISORGIMENTO, 12|23897|039958282|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|006101|2015|CASA DI RIPOSO FRIGERIO|097010|BRIVIO|LC|VIA CARTIGLIO,2|23883|0395320100|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|006201|2015|CASA DI RIPOSO M. MONZINI|097016|CASATENOVO|LC|VIA MANZONI, 26|23880|0399202252|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|006301|2015|CASA DI RIPOSO MONTICELLO|097054|MONTICELLO BRIANZA|LC|VIA SIRTORI, 1|23876|03992304201|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|006401|2015|ISTITUTO GERIATRICO FRISIA|097048|MERATE|LC|VIA DON GNOCCHI, 4|23807|0399991652|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|006501|2015|RSD CASA DEI RAGAZZI TREVES DE SANCTIS|097058|OLGIATE MOLGORA|LC|VIA CASTELLO, 1|23887|039508337|199801|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|006601|2015|C.D.D. MERATE|097048|MERATE|LC|VIA DON GNOCCHI, 4|23807|039599624|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|006901|2015|RESIDENZA SAN GIORGIO|097060|OLIVETO LARIO|LC|VIA DELL'ORO, 5|23865|031968000|199906|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|305|007001|2015|CENTRO DI RADIOLOGIA ELLISSE|097020|CERNUSCO LOMBARDONE|LC|VIA SPLUGA, 49|23870|0395983910|200002|000000|X|||||X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|305|007201|2015|RSD LA CASA DI FRANCO|097023|COLICO|LC|VIA PERLINO, 16|23823|0341940404|200005|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|305|007301|2015|C.D.D. "LA ROSA" - NIBIONNO|097056|NIBIONNO|LC|LOC. MOLINO NUOVO, 3|23985|031691098|200008|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|007401|2015|STUDIO DENTISTICO DR. E. FRENI|097031|DOLZAGO|LC|VIA BONACINA, 7/C|23843|0341451429|200012|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|305|007501|2015|GIMAR S.R.L.|097036|GALBIATE|LC|VIA 1? MAGGIO, 3|23851|0341241161|200107|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|305|007601|2015|RESIDENZA IL POGGIO|097072|ROGENO|LC|VIA DELLA VIGNA, 9|23849|031865758|200108|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|305|007701|2015|CE.L.A.F.|097042|LECCO|LC|VIA S.GIOVANNI BOSCO N 8|23900|0341368088|200205|000000||X|||X|||X||||||||||2|2|4|||||||||01|00||0
STS-ID|305|007801|2015|PRESIDIO DI RIAB.VILLA BERETTA|097026|COSTA MASNAGA|LC|VIA NAZARIO SAURO, 17|23845|0318544211|200201|000000|X||||X|X|X|||||||||||2|1|4|030284||||||||01|00||1
STS-ID|305|007901|2015|CENTRO FISIOTERAPICO VALSASSINESE|097040|INTROBIO|LC|VIA CAVOUR, 4|23815|0341981093|200211|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|305|008001|2015|L'ARCOBALENO|097042|LECCO|LC|VIA MASCARI, 1|23900|0341350838|200211|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|305|008101|2015|GIMAR S.R.L.|097042|LECCO|LC|C.SO MATTEOTTI 5F-5E|23900|0341288308|200303|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|305|008201|2015|VILLA DEI CEDRI|097048|MERATE|LC|VIA MONTE GRAPPA, 59|23807|03959101|200309|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|305|008301|2015|HOSPICE IL NESPOLO|097002|AIRUNO|LC|VIA SAN FRANCESCO, 18/20/22|23881|03999451|200712|000000||||X||||||||||||||2|2|4|||||||||01|00|X|0
STS-ID|305|008401|2015|CONS. FAMILIARE INTERDECANALE - ONLUS|097048|MERATE|LC|VIA IV NOVEMBRE, 18|23807|0399285117|200511|000000||X|||X|||X||||||||||2|2|4|||||||||01|00||0
STS-ID|305|008501|2015|C.S.S. VILLA VOLUSIA|097023|COLICO|LC|VIA CARIOLA, 4|23823|0341940705|200504|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|305|008601|2015|C.D.I. PRESSO RSA AIROLDI E MUZZI|097042|LECCO|LC|VIA AIROLDI E MUZZI, 2|23900|0341497172|200501|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|008701|2015|C.D.I. PER ANZIANI IL CASTELLO|097021|CESANA BRIANZA|LC|VIA G. VERDI, 25|23861|031658455|200501|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|008801|2015|C.D.I. PRESSO RSA MADONNA DELLA FIDUCIA|097013|CALOLZIOCORTE|LC|VIA F.LLI CALVI, 62|23801|0341635611|200501|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|008901|2015|C.D.I. PER ANZIANI LE QUERCE DI MAMRE|097036|GALBIATE|LC|VIA CADUTI DI VIA FANI, 12|23851|0341241280|200501|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|305|009001|2015|ACCOGLIENZA E LAVORO SOC.COOP.SOC. ONLUS COMUNITA' SORELLA AMELIA|097051|MOLTENO|LC|VIA ALDO MORO, 92|23847|031851492|200501|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|305|009101|2015|COMUNITA' TERAPEUTICA SPECIALISTICA VILLA GORIZIA|097076|SIRTORI|LC|VIA GORIZIA, 1|23896|039957939|200501|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|305|009201|2015|ASS. COMUNITA' IL GABBIANO ONLUS|097023|COLICO|LC|VIA MALPENSATA - FRAZ. OLGIASCA|23823|0341930074|200501|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|305|009301|2015|ASS. COMUNITA' IL GABBIANO ONLUS|097013|CALOLZIOCORTE|LC|VIA VOLTA, 21 ANGOLO VIA MANZONI|23801|0341633155|200501|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|305|009401|2015|CASA ALLOGGIO PER DISABILI IL GRANAIO|097062|PADERNO D'ADDA|LC|VIA MONS. POZZONI, 16|23877|39512818|200701|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|009501|2015|CSS IST. S.ANTONIO OPERA DON GUANELLA|097017|CASSAGO BRIANZA|LC|VIA DON GUANELLA, 1|23893|03992111|200701|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|305|009601|2015|CSS  LA MIA CASA|097016|CASATENOVO|LC|VIA MANZONI, 26|23880|0399208648|200801|000000||||X||||||||||X||||2|2|3|||||||||01|00||0
